compound_id,smiles,violations,violation_details,SA_binary,EC_binary,CA_binary,SA_ensemble,EC_ensemble,CA_ensemble,SA_mic,EC_mic,CA_mic,MW,LogP,TPSA,HBD,HBA,RotBonds,Rings,Fsp3
CHEMBL4079641,O=C(/C=C/C1=CN=C2C=CC=CC2=N1)C1=CC=C(Cl)C=C1,4,"['LogP: 4.18 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.7799769878387451,0.8432264685630798,0.9211207747459412,25.0,10.0,25.0,294.7,4.18,42.9,0,3,3,3,0.0
CHEMBL2235689,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)CSC1C1=CC=CC=C1,4,"['MW: 357.8 (range: 183.21-338.85)', 'TPSA: 61.8 (range: 18.70-56.82)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.12 (range: 0.13-0.49)']",1,1,1,0.8195913195610046,0.9068734765052796,0.8157701253890991,37.5,37.5,9.37,357.8,3.27,61.8,1,4,2,4,0.12
CHEMBL4208243,CC1=CC=CC=C1N1C=C(CN2C(=O)COC3=CC=CC=C32)N=N1,4,"['TPSA: 60.2 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.8236991763114929,0.8408365368843078,0.8771122097969055,3.9,3.9,7.8,320.4,2.5,60.2,0,5,3,4,0.17
CHEMBL2391237,ClC1=CC=C(NCC2=NC3=CC=CC=C3N2)C(Cl)=C1,4,"['LogP: 4.48 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.07 (range: 0.13-0.49)']",1,1,1,0.8354030609130859,0.7645196676254272,0.9373715043067932,64.0,32.0,32.0,292.2,4.48,40.7,2,2,3,3,0.07
CHEMBL221205,CCOC(=O)C(C)SC1=C(NC(C)(C)C)C(=O)C2=CC=CC=C2C1=O,4,"['MW: 361.5 (range: 183.21-338.85)', 'TPSA: 72.5 (range: 18.70-56.82)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)']",1,1,1,0.9647769451141356,0.8493446707725525,0.7228590607643127,6.25,6.25,50.0,361.5,3.35,72.5,1,6,5,2,0.42
CHEMBL2234914,CCOC1=C(/C=N\NC(=O)C2=CC=NC=C2)C=CC=C1CN(CC)CC,4,"['MW: 354.5 (range: 183.21-338.85)', 'TPSA: 66.8 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 9 (range: 0.61-4.74)']",1,1,1,0.92238267660141,0.6841601803898811,0.9236291646957396,25.0,25.0,25.0,354.5,3.09,66.8,1,5,9,2,0.35
CHEMBL4468231,CC1=CC=C(C2=NN=NN2C2=NC3=CC=CC=C3S2)C=C1,4,"['HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.07 (range: 0.13-0.49)']",1,1,1,0.8875141620635987,0.7582302331924439,0.8824707984924316,50.0,50.0,50.0,293.4,3.25,56.5,0,6,2,4,0.07
CHEMBL257181,CCSCCSC1=NN=C(C2=CC=CC([N+](=O)[O-])=C2)S1,4,"['TPSA: 68.9 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)']",1,1,1,0.8334535241127015,0.7155125692486763,0.9704491138458252,32.0,32.0,32.0,327.5,3.96,68.9,0,7,7,2,0.33
CHEMBL479593,COC1=CC=C(C(=O)N/N=C/C2=CC=C([N+](=O)[O-])O2)C=C1,4,"['TPSA: 107.0 (range: 18.70-56.82)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Fsp3: 0.08 (range: 0.13-0.49)']",1,1,1,0.9306997299194336,0.8219946146011352,0.7611423969268799,1.157,9.256,9.256,289.2,1.96,107.0,1,6,5,2,0.08
CHEMBL4579031,OC1=CC=C(C2=NN=NN2C2=NC3=CC=CC=C3S2)C=C1,4,"['TPSA: 76.7 (range: 18.70-56.82)', 'HBA: 7 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.8604640960693359,0.7676294088363648,0.8855770945549011,50.0,50.0,50.0,295.3,2.64,76.7,1,7,2,4,0.0
CHEMBL4163804,CC1=NC(C2=CC=C(Cl)C=C2)=CC=C1C(=O)N/N=C/C1=CC=C(Cl)C=C1Cl,4,"['MW: 418.7 (range: 183.21-338.85)', 'LogP: 5.78 (range: 1.39-4.01)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.05 (range: 0.13-0.49)']",1,1,1,0.945938229560852,0.7752676725387573,0.7919645071029663,3.9,1.95,15.63,418.7,5.78,54.4,1,3,4,3,0.05
CHEMBL2238403,O=C(CC1=CC=C(Cl)C=C1)NC1=CC=C(C2=NC3=CC=CC=C3S2)C=C1,4,"['MW: 378.9 (range: 183.21-338.85)', 'LogP: 5.8 (range: 1.39-4.01)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.05 (range: 0.13-0.49)']",1,1,1,0.8670276403427124,0.7937869906425477,0.8506383538246155,50.0,50.0,25.0,378.9,5.8,42.0,1,3,4,4,0.05
CHEMBL374197,CCOC(=O)C(C)SC1=C(NN)C(=O)C2=CC=CC=C2C1=O,4,"['TPSA: 98.5 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)']",1,1,1,0.9774004101753236,0.8344300806522369,0.6994021892547607,6.25,6.25,50.0,320.4,1.43,98.5,2,7,5,2,0.27
CHEMBL2283474,COC1=CC=C(Br)C(C(=O)N/N=C\C2=CC=CC=C2OC)=C1,4,"['MW: 363.2 (range: 183.21-338.85)', 'TPSA: 59.9 (range: 18.70-56.82)', 'RotBonds: 5 (range: 0.61-4.74)', 'Fsp3: 0.12 (range: 0.13-0.49)']",1,1,1,0.8712528944015503,0.7617014169692993,0.8760918021202088,6.25,12.5,6.25,363.2,3.23,59.9,1,4,5,2,0.12
CHEMBL4452379,C1=CC=C(C2=NN=NN2C2=NC3=CC=CC=C3S2)C=C1,4,"['HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9252525687217712,0.7319658458232879,0.8449092149734497,50.0,50.0,50.0,279.3,2.94,56.5,0,6,2,4,0.0
CHEMBL2235695,CN(C)C1=CC=C(C2SCC(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,4,"['MW: 400.9 (range: 183.21-338.85)', 'TPSA: 65.0 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.8329069137573242,0.8908793091773987,0.7702647566795349,9.37,18.75,9.37,400.9,3.34,65.0,1,5,3,4,0.21
CHEMBL2283368,COC1=CC=C(/C=N\NC(=O)C2=CC(OC)=CC=C2Br)C(OC)=C1,4,"['MW: 393.2 (range: 183.21-338.85)', 'TPSA: 69.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)']",1,1,1,0.8365490794181824,0.8029182314872741,0.8536708354949951,12.5,6.25,6.25,393.2,3.24,69.2,1,5,6,2,0.18
CHEMBL5208516,O=C1NC2=CC=CC=C2[C@@]1(O)CC1=CN=CC(CC2=CNC3=CC=CC=C23)=N1,4,"['MW: 370.4 (range: 183.21-338.85)', 'TPSA: 90.9 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.7709244370460511,0.7671669602394104,0.954916775226593,12.001284,10.00107,12.001284,370.4,2.93,90.9,3,4,4,5,0.14
CHEMBL2283483,COC1=CC=C(Br)C(C(=O)N/N=C\C2=CC=C(O)C=C2)=C1,4,"['MW: 349.2 (range: 183.21-338.85)', 'TPSA: 70.9 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.07 (range: 0.13-0.49)']",1,1,1,0.7581565380096436,0.856820571422577,0.8743178606033325,12.5,12.5,3.125,349.2,2.93,70.9,2,4,4,2,0.07
CHEMBL461465,COC1=CC=C(CNC2=NC=NC3=C2N=CN3C2CCCC2)C=C1,4,"['TPSA: 64.9 (range: 18.70-56.82)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9707070589065552,0.612900722026825,0.9010973691940308,25.0,50.0,12.5,323.4,3.56,64.9,1,6,5,4,0.39
CHEMBL575658,O=[N+]([O-])C1=CC=C2NC(/C=C/C3=CC=C(Cl)C=C3Cl)=NC2=C1,4,"['LogP: 4.95 (range: 1.39-4.01)', 'TPSA: 71.8 (range: 18.70-56.82)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.7864230096340179,0.8047800183296203,0.8924104452133179,31.25,62.5,16.12,334.2,4.95,71.8,1,3,3,3,0.0
CHEMBL2238518,CCC1C(C2=CC=CC=C2)OC(C2=CC=CC=C2)CC12NC(=S)NN2C1=CC=CC=C1,4,"['MW: 429.6 (range: 183.21-338.85)', 'LogP: 5.51 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9277684092521667,0.8735705852508545,0.6786339998245239,25.0,12.5,25.0,429.6,5.51,36.5,2,3,4,5,0.27
CHEMBL1080491,ClC1=CC=C(C2NC(C3=CC=C(Cl)C=C3)C3CCCC2C3=NOCC2=CC=CC=C2)C=C1,4,"['MW: 465.4 (range: 183.21-338.85)', 'LogP: 7.37 (range: 1.39-4.01)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.7665374279022217,0.7806551694869995,0.932025182247162,25.0,50.0,25.0,465.4,7.37,33.6,1,3,5,5,0.3
CHEMBL478142,CC1C(=O)C(C)C(C2=CC=C(Cl)C=C2)N(C(=O)CN2CCN(C)CC2)C1C1=CC=C(Cl)C=C1,4,"['MW: 488.5 (range: 183.21-338.85)', 'LogP: 4.71 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9315301775932312,0.733951723575592,0.8074889063835144,6.25,12.5,12.5,488.5,4.71,43.9,0,4,4,4,0.46
CHEMBL2234015,CCCCCCN1C(=O)CSC2=C(Cl)C=CC=C21,4,"['LogP: 4.36 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Fsp3: 0.5 (range: 0.13-0.49)']",1,1,1,0.8859055876731873,0.7652715444564819,0.8197965860366822,32.0,32.0,64.0,283.8,4.36,20.3,0,2,5,2,0.5
